,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068
72,1003.56,991.45,979.57,967.89,956.36,944.89,933.71,922.63,911.63,900.87,890.13,879.51,869.1,858.69,848.33,838.31,828.43,818.52,808.7,798.94,789.29,779.88,770.52,761.3,752.24,743.19,734.33,725.55,716.77,708.11,699.66,691.3,682.96,674.7,666.59,658.69,650.78,642.94,635.34,627.7,620.15,612.79,605.41,598.16,591.08,584.02,576.99,570.03,563.23,556.49,549.81,543.25,536.8,530.35,523.91,517.69,511.55,505.36,499.25,493.25,487.32,481.48,475.77,470.08,464.35,458.79,453.3,447.87,442.51,437.21,431.98,426.81,421.7,416.65,411.66,406.73,401.86,397.05,392.3,387.6,382.96,378.38,373.85,369.38,364.95,360.58,356.27,352.0
73,1107.97,1094.72,1081.61,1068.77,1055.98,1043.39,1031.03,1018.76,1006.63,994.66,982.82,971.23,959.72,948.1,936.81,925.76,914.73,903.88,893.05,882.27,871.65,861.1,850.72,840.62,830.62,820.71,810.87,801.11,791.51,782.08,772.7,763.39,754.22,745.21,736.29,727.41,718.7,710.13,701.67,693.25,684.94,676.76,668.67,660.79,652.91,644.99,637.23,629.67,622.08,614.58,607.31,600.1,592.96,585.85,578.87,571.93,564.97,558.15,551.43,544.81,538.33,531.85,525.46,519.1,512.89,506.75,500.68,494.69,488.77,482.92,477.14,471.43,465.79,460.22,454.71,449.27,443.89,438.58,433.33,428.14,423.02,417.96,412.96,408.01,403.13,398.31,393.54,388.83
74,1226.56,1211.82,1197.42,1183.18,1169.01,1155.11,1141.3,1127.63,1114.31,1101.15,1088.12,1075.17,1062.28,1049.67,1037.15,1024.72,1012.64,1000.69,988.65,976.67,964.85,953.2,941.83,930.66,919.52,908.48,897.67,886.98,876.33,865.88,855.56,845.24,835.1,825.09,815.15,805.39,795.76,786.32,776.89,767.56,758.35,749.27,740.45,731.57,722.73,714.12,705.66,697.18,688.78,680.55,672.42,664.45,656.55,648.73,640.93,633.14,625.49,617.97,610.57,603.32,596.09,588.94,581.87,574.91,568.03,561.24,554.52,547.89,541.34,534.86,528.46,522.14,515.89,509.72,503.62,497.6,491.64,485.76,479.95,474.21,468.53,462.93,457.39,451.92,446.51,441.17,435.89,430.68
75,1359.96,1343.64,1327.58,1311.75,1296.17,1280.73,1265.43,1250.41,1235.6,1221.0,1206.56,1192.17,1178.0,1163.99,1149.95,1136.24,1122.93,1109.61,1096.21,1082.93,1069.89,1057.05,1044.46,1032.03,1019.67,1007.54,995.53,983.61,971.85,960.28,948.76,937.36,926.15,915.07,904.1,893.22,882.53,871.96,861.52,851.2,841.07,831.07,821.08,811.23,801.52,792.05,782.65,773.29,763.95,754.73,745.83,736.96,728.11,719.38,710.69,702.09,693.66,685.42,677.26,669.19,661.21,653.31,645.5,637.78,630.15,622.62,615.17,607.81,600.55,593.36,586.27,579.26,572.33,565.48,558.72,552.04,545.44,538.91,532.47,526.1,519.81,513.59,507.45,501.38,495.39,489.46,483.61,477.82
76,1510.02,1491.92,1474.11,1456.68,1439.34,1422.15,1405.27,1388.57,1372.17,1355.93,1339.73,1323.88,1308.19,1292.51,1277.03,1261.94,1247.06,1232.16,1217.38,1202.77,1188.27,1173.97,1159.93,1146.09,1132.43,1118.93,1105.61,1092.41,1079.36,1066.56,1053.8,1041.11,1028.66,1016.38,1004.2,992.1,980.21,968.51,956.96,945.58,934.27,923.07,912.08,901.15,890.45,879.86,869.34,858.9,848.5,838.5,828.49,818.52,808.78,799.04,789.44,780.02,770.72,761.53,752.39,743.41,734.54,725.76,717.08,708.51,700.04,691.67,683.4,675.23,667.16,659.18,651.3,643.52,635.83,628.23,620.72,613.29,605.96,598.72,591.56,584.49,577.5,570.6,563.78,557.04,550.38,543.8,537.3,530.88
77,1679.76,1659.66,1639.93,1620.37,1601.09,1582.07,1563.24,1544.76,1526.44,1508.23,1490.38,1472.73,1455.31,1438.0,1420.76,1403.86,1387.32,1370.92,1354.47,1338.12,1321.98,1306.11,1290.58,1275.2,1260.0,1245.02,1230.21,1215.48,1200.94,1186.57,1172.36,1158.33,1144.45,1130.83,1117.34,1103.96,1090.71,1077.7,1064.86,1052.13,1039.6,1027.24,1014.93,1002.86,990.96,979.12,967.34,955.69,944.38,933.12,921.91,910.94,900.02,889.24,878.63,868.13,857.79,847.53,837.43,827.37,817.48,807.71,798.06,788.53,779.11,769.8,760.6,751.51,742.53,733.66,724.89,716.23,707.67,699.22,690.86,682.61,674.45,666.39,658.43,650.56,642.79,635.11,627.52,620.02,612.62,605.3,598.06,590.92
78,1872.6,1850.23,1828.19,1806.5,1785.02,1763.75,1742.83,1722.16,1701.74,1681.56,1661.62,1642.04,1622.64,1603.21,1583.99,1565.21,1546.82,1528.48,1510.18,1492.06,1474.13,1456.58,1439.16,1421.97,1405.15,1388.36,1371.67,1355.32,1339.19,1323.2,1307.4,1291.74,1276.25,1261.03,1246.04,1231.16,1216.42,1201.92,1187.56,1173.39,1159.42,1145.5,1131.82,1118.4,1105.09,1091.91,1078.87,1066.06,1053.33,1040.64,1028.21,1016.0,1003.84,991.77,980.01,968.32,956.71,945.32,933.99,922.84,911.81,900.93,890.17,879.54,869.03,858.66,848.4,838.27,828.26,818.37,808.6,798.94,789.4,779.97,770.66,761.45,752.36,743.38,734.5,725.73,717.06,708.5,700.04,691.68,683.42,675.26,667.19,659.22
79,2093.09,2068.22,2043.57,2019.32,1995.34,1971.61,1948.19,1925.13,1902.4,1879.83,1857.59,1835.71,1813.95,1792.22,1770.73,1749.9,1729.38,1708.84,1688.45,1668.17,1648.13,1628.37,1608.94,1589.9,1570.94,1552.08,1533.68,1515.48,1497.39,1479.59,1461.88,1444.32,1427.1,1410.15,1393.38,1376.7,1360.24,1344.03,1328.01,1312.14,1296.38,1280.99,1265.72,1250.63,1235.88,1221.13,1206.58,1192.18,1177.84,1163.81,1150.03,1136.24,1122.56,1109.25,1096.0,1082.8,1069.98,1057.22,1044.6,1032.14,1019.82,1007.65,995.62,983.74,972.0,960.4,948.94,937.61,926.42,915.37,904.44,893.65,882.98,872.45,862.03,851.75,841.58,831.54,821.61,811.81,802.12,792.55,783.09,773.74,764.51,755.38,746.37,737.46
80,2346.18,2318.18,2290.56,2263.39,2236.59,2210.12,2183.94,2158.14,2132.6,2107.39,2082.55,2057.88,2033.41,2009.2,1985.33,1961.84,1938.7,1915.76,1892.93,1870.13,1847.67,1825.69,1803.97,1782.51,1761.3,1740.35,1719.63,1699.2,1679.05,1659.03,1639.2,1619.69,1600.39,1581.22,1562.35,1543.74,1525.35,1507.2,1489.23,1471.39,1453.93,1436.63,1419.46,1402.65,1385.89,1369.44,1353.19,1336.98,1321.05,1305.33,1289.69,1274.3,1259.19,1244.12,1229.18,1214.56,1200.12,1185.8,1171.66,1157.69,1143.88,1130.24,1116.76,1103.44,1090.29,1077.28,1064.44,1051.74,1039.2,1026.81,1014.56,1002.46,990.51,978.69,967.02,955.49,944.09,932.84,921.71,910.72,899.86,889.13,878.52,868.05,857.69,847.47,837.36,827.37
81,2637.79,2606.33,2575.41,2545.04,2515.0,2485.18,2455.73,2426.74,2398.18,2369.9,2341.88,2314.19,2286.79,2259.49,2232.58,2206.3,2180.28,2154.46,2128.72,2103.28,2078.21,2053.36,2029.0,2004.95,1981.13,1957.62,1934.38,1911.38,1888.6,1866.09,1843.93,1821.94,1800.1,1778.67,1757.56,1736.71,1716.07,1695.56,1675.34,1655.45,1635.71,1616.18,1597.05,1578.06,1559.27,1540.81,1522.41,1504.23,1486.31,1468.57,1451.16,1433.88,1416.72,1399.8,1383.06,1366.57,1350.29,1334.2,1318.3,1302.59,1287.07,1271.74,1256.58,1241.61,1226.82,1212.2,1197.75,1183.48,1169.38,1155.45,1141.68,1128.08,1114.63,1101.35,1088.23,1075.26,1062.45,1049.79,1037.28,1024.92,1012.71,1000.64,988.72,976.94,965.3,953.8,942.43,931.2
82,2975.91,2940.69,2905.89,2871.52,2837.52,2804.09,2771.02,2738.35,2706.09,2674.2,2642.61,2611.34,2580.43,2549.83,2519.58,2489.84,2460.54,2431.44,2402.6,2373.96,2345.61,2317.71,2290.17,2263.01,2236.22,2209.73,2183.44,2157.4,2131.73,2106.48,2081.44,2056.54,2032.01,2007.86,1984.11,1960.58,1937.2,1914.12,1891.4,1868.96,1846.67,1824.68,1803.04,1781.6,1760.48,1739.58,1718.89,1698.38,1678.18,1658.33,1638.47,1618.9,1599.69,1580.63,1561.68,1543.09,1524.72,1506.57,1488.64,1470.92,1453.41,1436.11,1419.01,1402.12,1385.43,1368.94,1352.65,1336.55,1320.64,1304.92,1289.38,1274.03,1258.87,1243.88,1229.08,1214.45,1199.99,1185.71,1171.59,1157.65,1143.87,1130.25,1116.8,1103.5,1090.37,1077.39,1064.56,1051.89
83,3368.18,3328.28,3288.87,3250.0,3211.88,3174.1,3136.55,3099.63,3063.14,3026.97,2991.25,2956.07,2921.21,2886.61,2852.47,2818.93,2785.84,2752.9,2720.19,2687.79,2655.85,2624.35,2593.19,2562.41,2532.11,2502.09,2472.38,2443.08,2414.09,2385.49,2357.18,2329.0,2301.23,2274.05,2247.09,2220.37,2193.92,2167.8,2142.16,2116.84,2091.66,2066.78,2042.24,2018.06,1994.19,1970.49,1947.01,1923.89,1901.06,1878.43,1856.09,1834.04,1812.23,1790.55,1769.26,1748.23,1727.44,1706.9,1686.61,1666.56,1646.74,1627.16,1607.82,1588.7,1569.81,1551.15,1532.71,1514.48,1496.48,1478.68,1461.1,1443.73,1426.57,1409.61,1392.85,1376.29,1359.92,1343.75,1327.78,1311.99,1296.39,1280.98,1265.75,1250.7,1235.83,1221.14,1206.62,1192.27
84,3820.84,3775.8,3731.17,3687.28,3644.0,3601.06,3558.69,3516.89,3475.58,3434.71,3394.3,3354.4,3314.94,3275.77,3237.03,3198.89,3161.35,3124.08,3086.97,3050.43,3014.41,2978.74,2943.32,2908.46,2874.11,2840.06,2806.53,2773.36,2740.52,2708.06,2675.84,2644.05,2612.75,2581.81,2551.12,2520.8,2490.97,2461.48,2432.39,2403.6,2375.04,2346.81,2319.05,2291.62,2264.48,2237.55,2210.92,2184.7,2158.79,2133.16,2107.81,2082.81,2058.06,2033.63,2009.48,1985.62,1962.05,1938.75,1915.73,1892.99,1870.51,1848.31,1826.36,1804.68,1783.25,1762.08,1741.16,1720.48,1700.06,1679.87,1659.93,1640.22,1620.74,1601.5,1582.49,1563.7,1545.13,1526.79,1508.66,1490.75,1473.05,1455.56,1438.28,1421.2,1404.33,1387.65,1371.18,1354.9
85,4340.2,4289.06,4238.55,4188.84,4139.75,4091.16,4043.15,3995.82,3949.06,3902.68,3856.94,3811.74,3766.8,3722.32,3678.44,3635.34,3592.75,3550.39,3508.41,3466.96,3426.03,3385.51,3345.56,3306.1,3267.0,3228.49,3190.43,3152.75,3115.39,3078.47,3042.11,3006.06,2970.5,2935.37,2900.58,2866.31,2832.41,2798.85,2765.71,2732.97,2700.65,2668.75,2637.17,2606.03,2575.15,2544.6,2514.46,2484.6,2455.17,2426.07,2397.31,2368.96,2340.88,2313.13,2285.71,2258.62,2231.84,2205.39,2179.25,2153.41,2127.89,2102.66,2077.74,2053.11,2028.77,2004.73,1980.96,1957.48,1934.28,1911.35,1888.69,1866.31,1844.18,1822.32,1800.72,1779.38,1758.28,1737.44,1716.85,1696.5,1676.39,1656.52,1636.88,1617.48,1598.3,1579.36,1560.64,1542.14
86,4931.73,4873.88,4816.84,4760.45,4704.73,4649.65,4595.3,4541.56,4488.5,4436.08,4384.15,4332.76,4281.96,4231.72,4182.04,4133.07,4084.71,4036.67,3989.0,3942.0,3895.66,3849.81,3804.39,3759.51,3715.25,3671.49,3628.28,3585.52,3543.19,3501.44,3460.19,3419.26,3378.84,3338.95,3299.53,3260.57,3222.04,3183.95,3146.28,3109.21,3072.62,3036.27,3000.38,2965.02,2930.05,2895.31,2861.01,2827.27,2793.82,2760.68,2728.08,2695.81,2663.91,2632.39,2601.25,2570.47,2540.06,2510.01,2480.31,2450.97,2421.97,2393.31,2365.0,2337.02,2309.37,2282.04,2255.04,2228.36,2202.0,2175.95,2150.2,2124.76,2099.62,2074.78,2050.23,2025.98,2002.01,1978.32,1954.91,1931.78,1908.93,1886.34,1864.03,1841.97,1820.18,1798.64,1777.36,1756.33
87,5602.16,5536.81,5472.23,5408.39,5345.27,5282.83,5221.25,5160.53,5100.45,5040.9,4982.05,4923.92,4866.37,4809.37,4753.03,4697.6,4642.77,4588.35,4534.54,4481.28,4428.58,4376.44,4324.97,4274.28,4224.11,4174.49,4125.46,4076.97,4029.06,3981.78,3934.84,3888.34,3842.52,3797.31,3752.64,3708.37,3664.66,3621.43,3578.78,3536.72,3495.01,3453.82,3413.15,3372.91,3333.11,3293.79,3254.94,3216.54,3178.6,3141.11,3104.03,3067.38,3031.17,2995.39,2960.02,2925.08,2890.55,2856.42,2822.7,2789.37,2756.44,2723.9,2691.74,2659.97,2628.56,2597.53,2566.87,2536.56,2506.62,2477.02,2447.78,2418.88,2390.33,2362.11,2334.22,2306.66,2279.43,2252.52,2225.93,2199.65,2173.68,2148.02,2122.66,2097.6,2072.84,2048.37,2024.18,2000.29
88,6358.49,6284.62,6211.59,6139.32,6067.86,5997.55,5927.97,5859.11,5791.14,5723.78,5657.2,5591.48,5526.24,5461.68,5398.02,5335.13,5273.12,5211.74,5150.7,5090.32,5030.62,4971.63,4913.56,4856.1,4799.15,4742.95,4687.45,4632.5,4578.2,4524.52,4471.3,4418.71,4366.79,4315.57,4264.94,4214.78,4165.26,4116.28,4067.79,4020.04,3972.95,3926.17,3879.96,3834.4,3789.27,3744.63,3700.6,3657.17,3614.05,3571.49,3529.43,3487.86,3446.79,3406.2,3366.09,3326.45,3287.27,3248.56,3210.31,3172.5,3135.14,3098.22,3061.73,3025.68,2990.05,2954.84,2920.04,2885.65,2851.67,2818.09,2784.9,2752.11,2719.7,2687.67,2656.02,2624.74,2593.83,2563.28,2533.1,2503.27,2473.79,2444.66,2415.87,2387.42,2359.3,2331.52,2304.06,2276.93
89,7206.37,7123.06,7040.55,6959.03,6878.71,6799.27,6720.55,6642.89,6566.11,6490.04,6415.06,6340.82,6267.09,6194.21,6122.04,6051.09,5981.18,5911.75,5842.88,5774.59,5707.02,5640.42,5574.73,5509.64,5445.41,5381.96,5318.95,5256.75,5195.35,5134.58,5074.62,5015.15,4956.42,4898.46,4840.98,4784.29,4728.22,4672.66,4617.92,4564.01,4510.53,4457.59,4405.37,4353.71,4302.55,4252.08,4202.31,4152.94,4104.18,4055.98,4008.36,3961.29,3914.77,3868.8,3823.37,3778.47,3734.1,3690.26,3646.92,3604.1,3561.78,3519.95,3478.62,3437.77,3397.4,3357.51,3318.08,3279.12,3240.61,3202.56,3164.95,3127.79,3091.06,3054.76,3018.89,2983.44,2948.41,2913.78,2879.57,2845.75,2812.34,2779.31,2746.68,2714.42,2682.55,2651.05,2619.92,2589.15
90,8189.1,8096.2,8004.28,7913.53,7823.95,7735.14,7647.45,7560.76,7474.88,7390.15,7306.45,7223.35,7141.09,7059.53,6979.03,6899.85,6821.51,6743.86,6666.7,6590.11,6514.55,6440.03,6366.21,6293.45,6221.55,6150.08,6079.54,6009.86,5940.92,5872.94,5805.59,5738.85,5672.8,5607.5,5543.02,5479.3,5416.17,5353.84,5292.37,5231.55,5171.37,5111.8,5053.0,4994.8,4937.23,4880.43,4824.23,4767.76,4711.96,4656.81,4602.3,4548.44,4495.2,4442.59,4390.59,4339.2,4288.41,4238.22,4188.61,4139.59,4091.14,4043.25,3995.93,3949.16,3902.94,3857.26,3812.11,3767.49,3723.39,3679.81,3636.74,3594.18,3552.11,3510.54,3469.45,3428.84,3388.71,3349.04,3309.85,3271.11,3232.82,3194.98,3157.59,3120.63,3084.1,3048.01,3012.33,2977.07
91,9360.44,9259.11,9158.68,9059.59,8961.74,8864.81,8768.84,8673.99,8580.18,8487.37,8395.41,8304.33,8214.09,8124.72,8036.42,7949.14,7863.08,7777.69,7692.55,7608.35,7525.07,7442.66,7361.4,7281.06,7201.38,7122.67,7044.83,6967.66,6891.39,6815.97,6741.27,6667.13,6593.83,6521.41,6449.96,6379.14,6309.0,6239.68,6171.06,6103.34,6036.26,5969.98,5904.35,5839.3,5775.08,5711.52,5648.33,5585.84,5524.04,5462.93,5402.49,5342.71,5283.6,5225.15,5167.34,5110.17,5053.63,4997.72,4942.43,4887.75,4833.67,4780.19,4727.3,4675.0,4623.28,4572.13,4521.55,4471.52,4422.05,4373.12,4324.74,4276.89,4229.58,4182.78,4136.5,4090.74,4045.48,4000.72,3956.46,3912.69,3869.4,3826.59,3784.25,3742.38,3700.98,3660.03,3619.54,3579.49
92,10706.87,10597.74,10489.97,10383.33,10277.68,10173.14,10069.65,9967.38,9866.12,9765.59,9666.02,9567.5,9469.83,9372.81,9276.76,9182.13,9088.56,8995.51,8903.13,8811.47,8720.58,8630.85,8542.09,8454.1,8367.2,8281.22,8195.92,8111.51,8027.93,7945.17,7863.07,7781.7,7701.28,7621.74,7543.05,7465.07,7387.7,7311.24,7235.65,7160.76,7086.72,7013.31,6940.64,6868.79,6797.62,6726.79,6656.7,6587.33,6518.7,6450.77,6383.56,6317.04,6251.22,6186.09,6121.63,6057.84,5994.72,5932.26,5870.45,5809.28,5748.75,5688.85,5629.57,5570.91,5512.86,5455.42,5398.58,5342.33,5286.66,5231.57,5177.06,5123.12,5069.74,5016.91,4964.64,4912.91,4861.72,4811.06,4760.93,4711.32,4662.23,4613.65,4565.58,4518.01,4470.93,4424.34,4378.24,4332.62
93,12202.04,12085.9,11970.78,11856.72,11743.86,11632.02,11521.31,11411.57,11302.84,11195.06,11088.33,10982.54,10877.27,10772.89,10669.4,10567.27,10466.52,10366.25,10266.46,10167.28,10069.1,9971.88,9875.57,9780.39,9686.26,9592.94,9500.32,9408.58,9317.67,9227.57,9138.25,9049.67,8961.84,8874.91,8788.9,8703.69,8619.23,8535.62,8452.73,8370.64,8289.49,8208.91,8129.13,8050.11,7971.44,7893.53,7816.38,7739.99,7664.35,7589.44,7515.27,7441.82,7369.09,7297.07,7225.76,7155.14,7085.21,7015.97,6947.4,6879.5,6812.27,6745.69,6679.76,6614.48,6549.83,6485.82,6422.43,6359.67,6297.51,6235.97,6175.02,6114.67,6054.91,5995.74,5937.14,5879.11,5821.66,5764.76,5708.42,5652.63,5597.39,5542.68,5488.51,5434.87,5381.76,5329.16,5277.08,5225.5
94,13844.51,13721.76,13599.97,13479.26,13359.65,13240.9,13123.1,13006.78,12891.23,12776.54,12662.87,12550.07,12438.12,12326.65,12216.33,12107.57,11999.68,11892.38,11785.56,11679.35,11574.06,11469.8,11366.77,11264.61,11163.31,11062.78,10963.02,10864.29,10766.32,10669.12,10572.78,10476.93,10381.91,10288.08,10195.19,10102.74,10011.01,9920.33,9830.41,9741.38,9652.98,9565.45,9478.68,9392.18,9306.48,9221.56,9137.41,9054.03,8971.41,8889.55,8808.43,8728.06,8648.41,8569.5,8491.3,8413.82,8337.04,8260.96,8185.58,8110.89,8036.88,7963.54,7890.87,7818.87,7747.52,7676.83,7606.77,7537.36,7468.58,7400.43,7332.9,7265.99,7199.69,7133.99,7068.9,7004.39,6940.48,6877.14,6814.39,6752.21,6690.6,6629.54,6569.05,6509.11,6449.71,6390.86,6332.54,6274.76
95,15648.43,15519.91,15392.28,15265.34,15139.56,15014.95,14891.36,14768.47,14646.52,14525.76,14406.08,14287.08,14168.77,14051.31,13934.56,13819.11,13705.02,13591.33,13477.88,13365.15,13253.22,13142.71,13033.05,12924.0,12816.31,12709.16,12602.78,12497.48,12392.55,12288.71,12185.59,12083.04,11981.6,11881.11,11781.19,11681.8,11583.46,11485.98,11389.16,11293.21,11198.27,11103.87,11009.75,10916.42,10823.89,10732.14,10641.17,10550.97,10461.53,10372.86,10284.93,10197.75,10111.31,10025.6,9940.62,9856.35,9772.81,9689.97,9607.83,9526.39,9445.64,9365.57,9286.18,9207.47,9129.42,9052.04,8975.31,8899.23,8823.79,8749.0,8674.84,8601.3,8528.39,8456.1,8384.43,8313.35,8242.89,8173.01,8103.74,8035.04,7966.94,7899.4,7832.44,7766.05,7700.22,7634.95,7570.23,7506.06
96,17666.43,17532.44,17399.07,17267.06,17136.23,17005.96,16876.56,16748.26,16621.34,16495.18,16369.54,16245.1,16121.12,15997.65,15875.05,15753.54,15633.6,15514.28,15394.85,15275.75,15157.94,15041.29,14925.44,14810.83,14696.64,14583.01,14470.57,14358.73,14247.65,14137.53,14028.21,13919.33,13811.36,13704.32,13597.9,13492.23,13387.39,13283.21,13179.91,13077.48,12975.54,12873.98,12773.23,12673.26,12574.07,12475.66,12378.02,12281.15,12185.03,12089.66,11995.05,11901.17,11808.02,11715.61,11623.92,11532.94,11442.68,11353.13,11264.27,11176.11,11088.64,11001.86,10915.75,10830.32,10745.56,10661.46,10578.02,10495.23,10413.09,10331.59,10250.74,10170.51,10090.91,10011.93,9933.58,9855.83,9778.7,9702.16,9626.23,9550.89,9476.14,9401.98,9328.39,9255.39,9182.95,9111.08,9039.77,8969.02
97,19945.0,19806.44,19668.6,19531.86,19396.4,19261.76,19127.74,18994.98,18862.95,18731.47,18601.1,18471.26,18342.04,18213.62,18085.62,17959.3,17834.41,17709.38,17584.18,17459.8,17336.84,17214.79,17093.28,16972.46,16852.84,16733.93,16615.52,16497.87,16380.99,16264.97,16149.57,16034.89,15920.94,15807.66,15695.21,15583.56,15472.57,15362.45,15252.97,15144.08,15035.45,14927.59,14820.5,14714.19,14608.64,14503.84,14399.8,14296.5,14193.94,14092.12,13991.03,13890.66,13791.02,13692.09,13593.87,13496.35,13399.53,13303.41,13207.98,13113.23,13019.16,12925.77,12833.04,12740.98,12649.59,12558.84,12468.75,12379.31,12290.5,12202.34,12114.8,12027.89,11941.61,11855.95,11770.9,11686.46,11602.63,11519.39,11436.76,11354.72,11273.26,11192.39,11112.1,11032.39,10953.25,10874.67,10796.66,10719.21
98,22480.33,22338.64,22197.89,22058.18,21919.14,21780.28,21642.79,21506.5,21370.74,21235.21,21100.8,20967.07,20833.62,20701.27,20569.7,20439.19,20309.36,20179.63,20050.41,19922.28,19794.7,19667.5,19541.57,19416.91,19292.55,19168.23,19044.98,18922.69,18800.72,18679.8,18559.36,18439.43,18320.29,18201.79,18084.27,17967.28,17851.09,17735.72,17620.66,17505.76,17391.6,17278.19,17165.52,17053.58,16942.38,16831.89,16722.13,16613.09,16504.75,16397.12,16290.2,16183.97,16078.43,15973.58,15869.42,15765.93,15663.12,15560.98,15459.51,15358.7,15258.54,15159.04,15060.19,14961.98,14864.41,14767.48,14671.18,14575.51,14480.46,14386.03,14292.22,14199.02,14106.43,14014.44,13923.05,13832.26,13742.06,13652.44,13563.42,13474.97,13387.1,13299.8,13213.07,13126.91,13041.31,12956.26,12871.77,12787.84
99,25237.5,25095.0,24952.75,24811.48,24670.07,24529.92,24391.39,24252.71,24114.03,23976.99,23840.46,23703.95,23568.44,23433.67,23299.96,23166.71,23033.78,22901.62,22770.22,22638.86,22507.82,22378.29,22249.57,22121.25,21993.34,21866.27,21739.94,21613.97,21488.79,21364.13,21239.91,21116.43,20993.82,20871.84,20750.03,20629.24,20509.26,20389.3,20269.57,20150.53,20032.2,19914.56,19797.61,19681.35,19565.77,19450.87,19336.64,19223.09,19110.2,18997.98,18886.41,18775.5,18665.24,18555.63,18446.66,18338.33,18230.64,18123.58,18017.15,17911.34,17806.16,17701.59,17597.64,17494.29,17391.56,17289.43,17187.89,17086.96,16986.61,16886.86,16787.69,16689.1,16591.1,16493.67,16396.81,16300.52,16204.79,16109.63,16015.02,15920.98,15827.48,15734.53,15642.13,15550.27,15458.95,15368.17,15277.92,15188.2
